Type,Id,Name,Frequency (Hz),Latitude,Longitude,Altitude (m),Power,TII Main,TII Sub
FM,BBC Radio Leeds (FM) Leeds Beecroft Hill,BBC Radio Leeds (FM),103900000,53.811543,-1.641253,149,0.1,,
FM,BBC Radio Leeds (FM) West Yorkshire Holme Moss,BBC Radio Leeds (FM),92400000,53.533184,-1.858296,524,2.6,,
FM,BBC Radio Leeds (FM) West Yorkshire KEIGHLEY,BBC Radio Leeds (FM),102700000,53.895532,-1.896639,305,0.5,,
FM,BBC Radio Leeds (FM) Calderdale LUDDENDEN,BBC Radio Leeds (FM),95300000,53.720111,-1.92874,256,0.065929,,
FM,BBC Radio Leeds (FM) West Yorkshire WHARFEDALE,BBC Radio Leeds (FM),95300000,53.932231,-1.699923,212,0.02,,
FM,BBC Radio Leicester Leicestershire Copt Oak,BBC Radio Leicester,104900000,52.710153,-1.285042,240,4,,
FM,BBC Radio Manchester Greater Manchester Holme Moss,BBC Radio Manchester,95100000,53.533184,-1.858296,524,2.6,,
FM,BBC Radio Manchester Greater Manchester SADDLEWORTH,BBC Radio Manchester,104600000,53.541535,-2.020635,347,0.1,,
FM,BBC Radio Merseyside (FM) Merseyside Allerton Park,BBC Radio Merseyside (FM),95800000,53.373318,-2.884808,69,3.75,,
FM,BBC Radio nan Gaidheal (FM) Argyll & Bute Ardgour,BBC Radio nan Gaidheal (FM),104900000,56.712175,-5.290096,12,0.005,,
FM,BBC Radio nan Gaidheal (FM) Argyll & Bute Ballachulish,BBC Radio nan Gaidheal (FM),103700000,56.684359,-5.170394,14,0.015,,
FM,BBC Radio nan Gaidheal (FM) Central Scotland Black Hill,BBC Radio nan Gaidheal (FM),104700000,55.860005,-3.873572,275,4.88619,,
FM,BBC Radio nan Gaidheal (FM) Islay Bowmore,BBC Radio nan Gaidheal (FM),103600000,55.750128,-6.274228,46,0.061,,
FM,BBC Radio nan Gaidheal (FM) North Uist Clettraval,BBC Radio nan Gaidheal (FM),103700000,57.617267,-7.44252,123,2,,
FM,BBC Radio nan Gaidheal (FM) A CRAIGKELLY,BBC Radio nan Gaidheal (FM),104100000,56.071791,-3.233186,181,2.5,,
FM,BBC Radio nan Gaidheal (FM) South Uist Daliburgh,BBC Radio nan Gaidheal (FM),104200000,57.169643,-7.402558,6,1,,
FM,BBC Radio nan Gaidheal (FM) Isle of Lewis Eitshal,BBC Radio nan Gaidheal (FM),104300000,58.179148,-6.584974,206,2,,
FM,BBC Radio nan Gaidheal (FM) Angus Forfar,BBC Radio nan Gaidheal (FM),103700000,56.55718,-2.843663,206,2.5,,
FM,BBC Radio nan Gaidheal (FM) Great Glen Fort Augustus,BBC Radio nan Gaidheal (FM),104700000,57.105987,-4.70869,307,1,,
FM,BBC Radio nan Gaidheal (FM) Fort William,BBC Radio nan Gaidheal (FM),104200000,56.848302,-5.088621,16,2,,
FM,BBC Radio nan Gaidheal (FM) Isle of Mull Glengorm,BBC Radio nan Gaidheal (FM),103500000,56.632166,-6.133249,253,2.5,,
FM,BBC Radio nan Gaidheal (FM) Cairngorms Grantown,BBC Radio nan Gaidheal (FM),104700000,57.320173,-3.656313,389,0.36,,
FM,BBC Radio nan Gaidheal (FM) Cairngorms KINGUSSIE,BBC Radio nan Gaidheal (FM),104000000,57.061393,-4.030507,351,0.05,,
FM,BBC Radio nan Gaidheal (FM) Kinlochleven,BBC Radio nan Gaidheal (FM),104400000,56.722796,-4.978914,273,0.005,,
FM,BBC Radio nan Gaidheal (FM) Perth Kirkton Mailer,BBC Radio nan Gaidheal (FM),104500000,56.372293,-3.453361,178,0.5,,
FM,BBC Radio nan Gaidheal (FM) Mallaig,BBC Radio nan Gaidheal (FM),104300000,57.001499,-5.828475,71,0.02,,
FM,BBC Radio nan Gaidheal (FM) Aberdeenshire Meldrum,BBC Radio nan Gaidheal (FM),104200000,57.386674,-2.400197,245,75,,
FM,BBC Radio nan Gaidheal (FM) Wester Ross Melvaig,BBC Radio nan Gaidheal (FM),103900000,57.842382,-5.782182,271,17.5903,,
FM,BBC Radio nan Gaidheal (FM) Isle of Lewis Ness of Lewis,BBC Radio nan Gaidheal (FM),104900000,58.461531,-6.230808,100,0.162,,
FM,BBC Radio nan Gaidheal (FM) Oban and Mull Oban,BBC Radio nan Gaidheal (FM),104600000,56.40396,-5.485882,122,2.5,,
FM,BBC Radio nan Gaidheal (FM) Penicuik PENICUIK,BBC Radio nan Gaidheal (FM),104400000,55.819142,-3.194377,248,0.132,,
FM,BBC Radio nan Gaidheal (FM) Portree Penifiler,BBC Radio nan Gaidheal (FM),104300000,57.395531,-6.180316,52,0.005,,
FM,BBC Radio nan Gaidheal (FM) Islay PORT ELLEN,BBC Radio nan Gaidheal (FM),104900000,55.627446,-6.227617,93,0.065,,
FM,BBC Radio nan Gaidheal (FM) Highland Rosemarkie,BBC Radio nan Gaidheal (FM),104900000,57.633195,-4.075231,206,9.77237,,
FM,BBC Radio nan Gaidheal (FM) Bute ROTHESAY,BBC Radio nan Gaidheal (FM),104000000,55.878164,-4.998928,166,0.285,,
FM,BBC Radio nan Gaidheal (FM) Caithness Rumster Forest,BBC Radio nan Gaidheal (FM),104600000,58.328006,-3.371413,221,5,,
FM,BBC Radio nan Gaidheal (FM) Skye & Lochalsh Skriaig,BBC Radio nan Gaidheal (FM),104700000,57.38642,-6.24289,390,9.68481,,
FM,BBC Radio nan Gaidheal (FM) Kintyre Islay and Jura South Knapdale,BBC Radio nan Gaidheal (FM),103700000,55.91751,-5.462223,481,1.1,,
FM,BBC Radio nan Gaidheal (FM) Inveraray Strachur,BBC Radio nan Gaidheal (FM),104200000,56.179137,-5.071531,175,0.01,,
FM,BBC Radio nan Gaidheal (FM) Ullapool,BBC Radio nan Gaidheal (FM),104900000,57.892557,-5.135709,143,0.05,,
FM,BBC Radio Norfolk (FM) West Norfolk Massingham,BBC Radio Norfolk (FM),104400000,52.774139,0.649933,92,2.2,,
FM,BBC Radio Norfolk (FM) Great Yarmouth and Norwich Stoke Holy Cross,BBC Radio Norfolk (FM),95100000,52.574817,1.331664,65,2,,
FM,BBC Radio Norfolk (FM) North Norfolk WEST RUNTON,BBC Radio Norfolk (FM),95600000,52.924381,1.251171,99,0.125594,,
FM,BBC Radio Northampton North Northamptonshire Geddington,BBC Radio Northampton,103600000,52.445531,-0.666816,118,0.41,,
FM,BBC Radio Northampton Northamptonshire Northampton,BBC Radio Northampton,104200000,52.275355,-0.885481,127,2,,
FM,BBC Radio Nottingham (FM) Mansfield Fishpond Hill,BBC Radio Nottingham (FM),95500000,53.140513,-1.232922,168,1,,
FM,BBC Radio Nottingham (FM) Nottingham Mapperley Ridge,BBC Radio Nottingham (FM),103800000,52.976309,-1.132626,122,0.5,,
FM,BBC Radio Nottingham (FM) Newark,BBC Radio Nottingham (FM),95100000,53.075237,-0.787915,45,0.2,,
FM,BBC Radio Scotland (FM) Argyll & Bute Ardgour,BBC Radio Scotland (FM),93100000,56.712175,-5.290096,12,0.005,,
FM,BBC Radio Scotland (FM) Scottish Borders Ashkirk,BBC Radio Scotland (FM),93500000,55.510631,-2.840766,303,20.3208,,
FM,BBC Radio Scotland (FM) Argyll & Bute Ballachulish,BBC Radio Scotland (FM),92500000,56.684359,-5.170394,14,0.015,,
FM,BBC Radio Scotland (FM) Stirling Ben Gullipen,BBC Radio Scotland (FM),93100000,56.212308,-4.263559,415,1,,
FM,BBC Radio Scotland (FM) Central Scotland Black Hill,BBC Radio Scotland (FM),94300000,55.860005,-3.873572,275,122.155,,
FM,BBC Radio Scotland (FM) A Blair Atholl,BBC Radio Scotland (FM),93100000,56.770409,-3.810867,390,0.1,,
FM,BBC Radio Scotland (FM) Islay Bowmore,BBC Radio Scotland (FM),92500000,55.750128,-6.274228,46,0.061,,
FM,BBC Radio Scotland (FM) Shetland Bressay,BBC Radio Scotland (FM),92700000,60.130079,-1.096281,224,25,,
FM,BBC Radio Scotland (FM) Kirkcudbright CAMBRET HILL,BBC Radio Scotland (FM),93100000,54.893698,-4.302038,343,0.065,,
FM,BBC Radio Scotland (FM) Kintyre Islay and Jura CAMPBELTOWN,BBC Radio Scotland (FM),92800000,55.413714,-5.624241,83,0.2,,
FM,BBC Radio Scotland (FM) North Uist Clettraval,BBC Radio Scotland (FM),92500000,57.617267,-7.44252,123,2,,
FM,BBC Radio Scotland (FM) Crieff CRIEFF,BBC Radio Scotland (FM),93700000,56.357222,-3.920232,219,0.125,,
FM,BBC Radio Scotland (FM) A Crubenmore,BBC Radio Scotland (FM),93000000,56.984905,-4.196689,514,0.2,,
FM,BBC Radio Scotland (FM) South Uist Daliburgh,BBC Radio Scotland (FM),93700000,57.169643,-7.402558,6,1,,
FM,BBC Radio Scotland (FM) A Dalnacardoch Wood,BBC Radio Scotland (FM),94200000,56.816408,-4.098008,388,0.025,,
FM,BBC Radio Scotland (FM) Ayrshire DARVEL,BBC Radio Scotland (FM),93900000,55.579376,-4.289814,286,5,,
FM,BBC Radio Scotland (FM) Aberdeen Durris,BBC Radio Scotland (FM),93800000,56.999987,-2.389944,325,1.05,,
FM,BBC Radio Scotland (FM) Isle of Lewis Eitshal,BBC Radio Scotland (FM),94200000,58.179148,-6.584974,206,2,,
FM,BBC Radio Scotland (FM) Borders EYEMOUTH,BBC Radio Scotland (FM),94100000,55.83228,-2.085863,197,0.1,,
FM,BBC Radio Scotland (FM) Angus Forfar,BBC Radio Scotland (FM),92700000,56.55718,-2.843663,206,10,,
FM,BBC Radio Scotland (FM) Great Glen Fort Augustus,BBC Radio Scotland (FM),93000000,57.105987,-4.70869,307,1,,
FM,BBC Radio Scotland (FM) Fort William,BBC Radio Scotland (FM),93700000,56.848302,-5.088621,16,2,,
FM,BBC Radio Scotland (FM) Ayr GIRVAN,BBC Radio Scotland (FM),93300000,55.244736,-4.814596,195,0.1,,
FM,BBC Radio Scotland (FM) Isle of Mull Glengorm,BBC Radio Scotland (FM),93900000,56.632166,-6.133249,253,2.5,,
FM,BBC Radio Scotland (FM) Cairngorms Grantown,BBC Radio Scotland (FM),94200000,57.320173,-3.656313,389,0.36,,
FM,BBC Radio Scotland (FM) Borders INNERLEITHEN,BBC Radio Scotland (FM),93900000,55.620243,-3.07272,244,0.011,,
FM,BBC Radio Scotland (FM) Orkney Keelylang Hill B,BBC Radio Scotland (FM),93700000,58.975283,-3.083943,220,16,,
FM,BBC Radio Scotland (FM) Cairngorms KINGUSSIE,BBC Radio Scotland (FM),93500000,57.061393,-4.030507,351,0.05,,
FM,BBC Radio Scotland (FM) Kinlochleven,BBC Radio Scotland (FM),94100000,56.722796,-4.978914,273,0.005,,
FM,BBC Radio Scotland (FM) Borders Kirkconnel,BBC Radio Scotland (FM),93100000,55.412875,-3.983785,480,0.02,,
FM,BBC Radio Scotland (FM) Perth Kirkton Mailer,BBC Radio Scotland (FM),93400000,56.372293,-3.453361,178,0.5,,
FM,BBC Radio Scotland (FM) Moray Knockmore,BBC Radio Scotland (FM),92600000,57.532303,-3.135126,353,1,,
FM,BBC Radio Scotland (FM) East Ayrshire LETHANHILL,BBC Radio Scotland (FM),92700000,55.36421,-4.464995,300,0.11,,
FM,BBC Radio Scotland (FM) Mallaig,BBC Radio Scotland (FM),92500000,57.001499,-5.828475,71,0.02,,
FM,BBC Radio Scotland (FM) Aberdeenshire Meldrum,BBC Radio Scotland (FM),93100000,57.386674,-2.400197,245,75,,
FM,BBC Radio Scotland (FM) Wester Ross Melvaig,BBC Radio Scotland (FM),93500000,57.842382,-5.782182,271,17.5903,,
FM,BBC Radio Scotland (FM) Dumbarton Millburn Muir,BBC Radio Scotland (FM),92700000,55.982322,-4.600708,152,0.025,,
FM,BBC Radio Scotland (FM) Isle of Lewis Ness of Lewis,BBC Radio Scotland (FM),92700000,58.461531,-6.230808,100,0.162,,
FM,BBC Radio Scotland (FM) Oban and Mull Oban,BBC Radio Scotland (FM),93300000,56.40396,-5.485882,122,2.5,,
FM,BBC Radio Scotland (FM) Borders PEEBLES,BBC Radio Scotland (FM),92800000,55.661832,-3.227732,352,0.02,,
FM,BBC Radio Scotland (FM) Penicuik PENICUIK,BBC Radio Scotland (FM),93000000,55.819142,-3.194377,248,0.132,,
FM,BBC Radio Scotland (FM) Portree Penifiler,BBC Radio Scotland (FM),92500000,57.395531,-6.180316,52,0.005,,
FM,BBC Radio Scotland (FM) Pitlochry PITLOCHRY,BBC Radio Scotland (FM),93600000,56.687307,-3.759852,401,0,,
FM,BBC Radio Scotland (FM) Islay PORT ELLEN,BBC Radio Scotland (FM),93400000,55.627446,-6.227617,93,0.065,,
FM,BBC Radio Scotland (FM) Highland Rosemarkie,BBC Radio Scotland (FM),94000000,57.633195,-4.075231,206,9.77237,,
FM,BBC Radio Scotland (FM) Coupar Rosemount,BBC Radio Scotland (FM),94000000,56.576982,-3.298257,81,0.032,,
FM,BBC Radio Scotland (FM) Helensburgh Rosneath,BBC Radio Scotland (FM),93600000,55.991937,-4.793795,107,0.025,,
FM,BBC Radio Scotland (FM) Bute ROTHESAY,BBC Radio Scotland (FM),92900000,55.878164,-4.998928,166,0.285,,
FM,BBC Radio Scotland (FM) Caithness Rumster Forest,BBC Radio Scotland (FM),94500000,58.328006,-3.371413,221,5,,
FM,BBC Radio Scotland (FM) Cumbria & South West Scotland Sandale,BBC Radio Scotland (FM),94700000,54.749109,-3.14076,363,125,,
FM,BBC Radio Scotland (FM) Skye & Lochalsh Skriaig,BBC Radio Scotland (FM),92900000,57.38642,-6.24289,390,9.68481,,
FM,BBC Radio Scotland (FM) Kintyre Islay and Jura South Knapdale,BBC Radio Scotland (FM),93700000,55.91751,-5.462223,481,1.1,,
FM,BBC Radio Scotland (FM) Inveraray Strachur,BBC Radio Scotland (FM),93200000,56.179137,-5.071531,175,0.01,,
FM,BBC Radio Scotland (FM) Galloway STRANRAER,BBC Radio Scotland (FM),94100000,54.928074,-4.949004,190,0.031,,
FM,BBC Radio Scotland (FM) Tullich TULLICH,BBC Radio Scotland (FM),94500000,57.07283,-3.027203,463,0.025,,
FM,BBC Radio Scotland (FM) Ullapool,BBC Radio Scotland (FM),92700000,57.892557,-5.135709,143,0.05,,
FM,BBC Radio Scotland (FM) North Ayrshire WEST KILBRIDE,BBC Radio Scotland (FM),93500000,55.695641,-4.84184,170,0.05,,
FM,BBC Radio Sheffield (FM) South Yorkshire Chesterfield,BBC Radio Sheffield (FM),94700000,53.283991,-1.427446,179,0.4,,
FM,BBC Radio Sheffield (FM) South Yorkshire Holme Moss,BBC Radio Sheffield (FM),104100000,53.533184,-1.858296,524,2,,
FM,BBC Radio Sheffield (FM) South Yorkshire Sheffield,BBC Radio Sheffield (FM),88600000,53.379385,-1.513809,247,0.167,,
FM,BBC Radio Shropshire Shropshire CLUN,BBC Radio Shropshire,104100000,52.413167,-2.994548,413,0.04,,
FM,BBC Radio Shropshire Church Stretton HAZLER HILL,BBC Radio Shropshire,90000000,52.531128,-2.790828,343,0.01,,
FM,BBC Radio Shropshire Ludlow LUDLOW,BBC Radio Shropshire,95000000,52.362722,-2.738327,216,0.005,,
FM,BBC Radio Shropshire Shropshire and Telford The Wrekin,BBC Radio Shropshire,96000000,52.670935,-2.550228,396,2.4,,
FM,BBC Radio Solent (FM) Dorset Bincombe Hill,BBC Radio Solent (FM),103800000,50.66283,-2.443645,160,0.7,,
FM,BBC Radio Solent (FM) Hampshire and Isle of Wight ROWRIDGE,BBC Radio Solent (FM),96100000,50.676724,-1.370435,143,5,,
FM,BBC Radio Stoke (FM) Staffordshire Alsagers Bank,BBC Radio Stoke (FM),94600000,53.027231,-2.28071,220,3.1,,
FM,BBC Radio Stoke (FM) Staffordshire Stafford,BBC Radio Stoke (FM),104100000,52.806371,-2.115367,76,0.075,,
FM,BBC Radio Suffolk Suffolk Coast Aldeburgh,BBC Radio Suffolk,95900000,52.180735,1.570158,21,2,,
FM,BBC Radio Suffolk Bury St Edmunds Great Barton,BBC Radio Suffolk,104600000,52.283402,0.764679,61,0.7,,
FM,BBC Radio Suffolk Colchester and Ipswich Manningtree,BBC Radio Suffolk,103900000,51.92387,1.086097,35,2.5,,
FM,BBC Radio Suffolk Suffolk Oulton,BBC Radio Suffolk,95500000,52.486385,1.715554,8,2,,
FM,BBC Radio Ulster/Foyle (FM) North Antrim Ballycastle,BBC Radio Ulster/Foyle (FM),95100000,55.215995,-6.309339,150,0.05,,
FM,BBC Radio Ulster/Foyle (FM) Omagh and Enniskillen Brougher Mountain,BBC Radio Ulster/Foyle (FM),93800000,54.423191,-7.462812,305,5,,
FM,BBC Radio Ulster/Foyle (FM) South Newry Camlough,BBC Radio Ulster/Foyle (FM),93100000,54.160861,-6.385716,340,2,,
FM,BBC Radio Ulster/Foyle (FM) Newtownabbey Carnmoney Hill,BBC Radio Ulster/Foyle (FM),95300000,54.676355,-5.928737,207,0.02,,
FM,BBC Radio Ulster/Foyle (FM) Northern Ireland Divis A,BBC Radio Ulster/Foyle (FM),94500000,54.607538,-6.009471,368,61.0773,,
FM,BBC Radio Ulster/Foyle (FM) Kilkeel,BBC Radio Ulster/Foyle (FM),93800000,54.095375,-6.041723,267,0.1,,
FM,BBC Radio Ulster/Foyle (FM) Larne,BBC Radio Ulster/Foyle (FM),93500000,54.862024,-5.828421,119,0.016,,
FM,BBC Radio Ulster/Foyle (FM) Limavady,BBC Radio Ulster/Foyle (FM),95400000,55.109172,-6.886121,341,1.7,,
FM,BBC Radio Ulster/Foyle (FM) Londonderry,BBC Radio Ulster/Foyle (FM),93100000,55.00421,-7.368968,175,15.6,,
FM,BBC Radio Ulster/Foyle (FM) South Newry Rostrevor Forest,BBC Radio Ulster/Foyle (FM),92700000,54.092725,-6.182015,215,0.02,,
FM,BBC Radio Wales Aberdare,BBC Radio Wales,95800000,51.702007,-3.398531,282,0.021,,
FM,BBC Radio Wales Abergavenny,BBC Radio Wales,95200000,51.807795,-3.097781,433,0.02,,
FM,BBC Radio Wales Pontypool Abertillery,BBC Radio Wales,91200000,51.714666,-3.12404,400,0.01,,
FM,BBC Radio Wales Snowdonia Betws Y Coed,BBC Radio Wales,90400000,53.108346,-3.75717,303,0.025,,
FM,BBC Radio Wales Blaenavon,BBC Radio Wales,95100000,51.750968,-3.048742,373,0.01,,
FM,BBC Radio Wales Ceredigion Blaenplwyf,BBC Radio Wales,95300000,52.360613,-4.102585,174,60,,
FM,BBC Radio Wales Mid Wales Brecon VHF,BBC Radio Wales,91100000,51.959448,-3.412497,248,0.01,,
FM,BBC Radio Wales Carmarthen,BBC Radio Wales,91100000,51.867126,-4.309135,137,0.01,,
FM,BBC Radio Wales Carmarthenshire Carmel,BBC Radio Wales,95100000,51.818501,-4.066216,255,1.6,,
FM,BBC Radio Wales A Christchurch,BBC Radio Wales,95900000,51.601588,-2.935417,94,0.25,,
FM,BBC Radio Wales Wye Valley CLYRO,BBC Radio Wales,90200000,52.08185,-3.162868,215,0.01,,
FM,BBC Radio Wales Conway CONWY,BBC Radio Wales,91300000,53.271606,-3.828796,114,0.05,,
FM,BBC Radio Wales Croeserw,BBC Radio Wales,91200000,51.644491,-3.652146,343,0.01,,
FM,BBC Radio Wales Cwmafan,BBC Radio Wales,90700000,51.628417,-3.737817,210,0.01,,
FM,BBC Radio Wales Gwynedd DEINIOLEN,BBC Radio Wales,90300000,53.137063,-4.129256,322,0.05,,
FM,BBC Radio Wales Snowdonia DOLGELLAU,BBC Radio Wales,92300000,52.749344,-3.886853,103,0.025,,
FM,BBC Radio Wales South Wales EBBW VALE,BBC Radio Wales,95000000,51.771714,-3.218938,442,0.015,,
FM,BBC Radio Wales South Wales Ferndale,BBC Radio Wales,91800000,51.662873,-3.437376,386,0.01,,
FM,BBC Radio Wales Snowdonia FFESTINIOG,BBC Radio Wales,90300000,52.934172,-3.921818,308,0.082081,,
FM,BBC Radio Wales Pembrokeshire Haverfordwest,BBC Radio Wales,95900000,51.899195,-4.86653,186,9.54993,,
FM,BBC Radio Wales Swansea Kilvey Hill,BBC Radio Wales,93900000,51.62891,-3.919745,193,0.5,,
FM,BBC Radio Wales Anglesey LLANDDONA,BBC Radio Wales,94800000,53.307002,-4.12825,146,5,,
FM,BBC Radio Wales Snowdonia LLANDECWYN,BBC Radio Wales,91600000,52.914419,-4.017769,268,0.1,,
FM,BBC Radio Wales Mid Wales LLANDINAM,BBC Radio Wales,92300000,52.479547,-3.399945,454,0.022,,
FM,BBC Radio Wales Llandrindod Wells,BBC Radio Wales,91300000,52.261047,-3.439354,432,1.39,,
FM,BBC Radio Wales Ceredigion LLANDYFRIOG,BBC Radio Wales,92300000,52.045314,-4.410045,116,0.05,,
FM,BBC Radio Wales Llanfyllin LLANFYLLIN,BBC Radio Wales,91300000,52.753349,-3.259797,264,0.003972,,
FM,BBC Radio Wales Bridgend Llangeinor,BBC Radio Wales,90800000,51.586117,-3.581462,306,0.01,,
FM,BBC Radio Wales Llangollen and Cheshire Llangollen VHF,BBC Radio Wales,91100000,53.031048,-3.180791,556,7.80001,,
FM,BBC Radio Wales Mid Wales LLANIDLOES,BBC Radio Wales,90300000,52.446933,-3.549585,244,0.025,,
FM,BBC Radio Wales Llanrhaeadr ym Mochnant LLANRHAEADR YM MOCHN,BBC Radio Wales,92000000,52.825889,-3.226423,333,0.025,,
FM,BBC Radio Wales Snowdonia LLWYN ONN,BBC Radio Wales,90500000,52.737496,-4.03773,277,0.25,,
FM,BBC Radio Wales Talgarth LLYSWEN,BBC Radio Wales,91800000,52.016761,-3.258522,224,0.01,,
FM,BBC Radio Wales Welshpool LONG MOUNTAIN,BBC Radio Wales,91800000,52.644306,-3.086542,400,0.024,,
FM,BBC Radio Wales Snowdonia MACHYNLLETH,BBC Radio Wales,91600000,52.586449,-3.885603,100,0.06,,
FM,BBC Radio Wales Merthyr Tydfil,BBC Radio Wales,96100000,51.749853,-3.367124,249,0.025,,
FM,BBC Radio Wales Cardigan Bay Mynydd Pencarreg,BBC Radio Wales,91900000,52.067402,-4.076523,411,0.2,,
FM,BBC Radio Wales Ogmore Vale,BBC Radio Wales,91400000,51.593504,-3.546781,298,0.01,,
FM,BBC Radio Wales Colwyn Bay Penmaen Rhos,BBC Radio Wales,90600000,53.286941,-3.684982,125,0.1,,
FM,BBC Radio Wales Cwmbran Pennar,BBC Radio Wales,91700000,51.656112,-3.144564,228,0.005,,
FM,BBC Radio Wales Pontypool,BBC Radio Wales,91400000,51.685712,-3.036095,250,0.025,,
FM,BBC Radio Wales Pontypridd Porth,BBC Radio Wales,94600000,51.617787,-3.403306,247,0.01,,
FM,BBC Radio Wales Neath Valley RHEOLA,BBC Radio Wales,90400000,51.741661,-3.679878,409,0.01,,
FM,BBC Radio Wales Rhymney RHYMNEY,BBC Radio Wales,91500000,51.730587,-3.264891,419,0.02,,
FM,BBC Radio Wales Rhondda Valley Ton Pentre,BBC Radio Wales,94800000,51.64954,-3.504023,323,0.003,,
FM,BBC Radio Wales Neath Valley Varteg Hill,BBC Radio Wales,95500000,51.754672,-3.773522,351,0.024,,
FM,BBC Radio Wales South Glamorgan Wenvoe,BBC Radio Wales,103900000,51.459476,-3.282282,129,18.6651,,
FM,BBC Radio Wales North Wales Wrexham Rhos,BBC Radio Wales,95400000,53.076278,-3.044994,210,0.7,,
FM,BBC Radio York (FM) North Yorkshire Acklam Wold,BBC Radio York (FM),103700000,54.046924,-0.786852,224,2,,
FM,BBC Radio York (FM) Scarborough OLIVERS MOUNT,BBC Radio York (FM),95500000,54.267351,-0.404494,151,0.125,,
FM,BBC Radio York (FM) North Yorkshire Woolmoor,BBC Radio York (FM),104300000,54.287102,-1.299034,257,0.5,,
FM,BBC Somerset (FM) Somerset MENDIP,BBC Somerset (FM),95500000,51.236969,-2.625476,303,2.5,,
FM,BBC Surrey/Sussex (FM) South Downs Burton Down,BBC Surrey/Sussex (FM),104800000,50.909654,-0.627813,245,2,,
FM,BBC Surrey/Sussex (FM) Surrey GUILDFORD,BBC Surrey/Sussex (FM),104600000,51.228358,-0.605467,142,2,,
FM,BBC Surrey/Sussex (FM) East Sussex Heathfield,BBC Surrey/Sussex (FM),104500000,50.976724,0.230437,158,5,,
FM,BBC Surrey/Sussex (FM) Horsham,BBC Surrey/Sussex (FM),95100000,51.064034,-0.322554,52,0.016,,
FM,BBC Surrey/Sussex (FM) Newhaven NEWHAVEN,BBC Surrey/Sussex (FM),95000000,50.787726,0.035848,81,0.05,,
FM,BBC Surrey/Sussex (FM) Surrey REIGATE,BBC Surrey/Sussex (FM),104000000,51.254494,-0.200986,234,2,,
FM,BBC Surrey/Sussex (FM) Brighton WHITEHAWK HILL,BBC Surrey/Sussex (FM),95300000,50.824954,-0.113611,120,0.5,,
FM,BBC Tees Darlington Darlington - Harrowgate Hill,BBC Tees,104000000,54.555795,-1.560849,72,0.25,,
FM,BBC Tees Teesside Eston Nab,BBC Tees,95000000,54.556455,-1.120934,237,0.3,,
FM,BBC Tees Whitby WHITBY BUSINESS PARK,BBC Tees,95800000,54.473215,-0.595572,60,0.054,,
FM,BBC Three Counties Radio (FM) Milton Keynes Bow Brickhill,BBC Three Counties Radio (FM),104500000,51.998806,-0.669784,169,1.1,,
FM,BBC Three Counties Radio (FM) Hertfordshire Epping Green,BBC Three Counties Radio (FM),90400000,51.744172,-0.128729,122,0.1,,
FM,BBC Three Counties Radio (FM) Hertfordshire Hemel Hempstead (Pimlico),BBC Three Counties Radio (FM),92100000,51.728571,-0.426217,142,0.05,,
FM,BBC Three Counties Radio (FM) High Wycombe,BBC Three Counties Radio (FM),98000000,51.640531,-0.763678,156,0.1,,
FM,BBC Three Counties Radio (FM) Aylesbury Quainton Hill,BBC Three Counties Radio (FM),94700000,51.885386,-0.910988,186,0.4,,
FM,BBC Three Counties Radio (FM) Bedfordshire SANDY HEATH,BBC Three Counties Radio (FM),95500000,52.130132,-0.241462,54,0.6,,
FM,BBC Three Counties Radio (FM) Luton Zouches Farm,BBC Three Counties Radio (FM),103800000,51.877958,-0.483622,207,0.388,,
FM,BBC Wiltshire (FM) Swindon Blunsdon,BBC Wiltshire (FM),103600000,51.609363,-1.794027,148,0.25,,
FM,BBC Wiltshire (FM) Marlborough MARLBOROUGH,BBC Wiltshire (FM),104900000,51.417912,-1.699977,192,0.1,,
FM,BBC Wiltshire (FM) Wiltshire Naish Hill,BBC Wiltshire (FM),104300000,51.416202,-2.076595,175,0.3,,
FM,BBC Wiltshire (FM) Wiltshire Newton Barrow,BBC Wiltshire (FM),103500000,51.117705,-1.85908,152,1,,
FM,BBC WM West Midlands SUTTON COLDFIELD,BBC WM,95600000,52.600539,-1.833856,169,5.7,,
FM,BCB 106.6 FM Bradford Idle,BCB 106.6 FM,106600000,53.832945,-1.752142,215,0.1,,
FM,Beat Radio Preston Preston - Guild Tower,Beat Radio,103200000,53.759726,-2.695723,37,0.025,,
FM,Belfast 89FM Belfast Belfast - Europa Hotel,Belfast 89FM,89300000,54.59479,-5.935047,11,0.075,,
FM,Beverley FM Beverley Beverley Race Course,Beverley FM,107800000,53.843546,-0.460172,45,0.025,,
FM,Beyond Radio Lancaster Carnforth - Lancaster,Beyond Radio,107500000,54.130311,-2.76321,37,0.01,,
FM,Beyond Radio Lancaster Lancaster - Ashton Memorial,Beyond Radio,103500000,54.045283,-2.782039,105,0.05,,
FM,BFBS Aldershot Aldershot - Centre for Health,BFBS,102500000,51.254436,-0.765605,107,0.025,,
FM,BFBS Blandford Blandford Garrison,BFBS,89300000,50.870624,-2.118471,106,0.025,,
FM,BFBS Bulford Bulford Camp,BFBS,106800000,51.18517,-1.722235,184,0.025,,
FM,BFBS Inverness Cameron Barracks Inverness (LRSL),BFBS,87700000,57.477715,-4.204681,18,5e-05,,
FM,BFBS Catterick Catterick Garrison,BFBS,106900000,54.380761,-1.723761,152,0.025,,
